date,code,EP,z_EP,SIZE,z_SIZE,MOM60,z_MOM60,REV5,z_REV5,VOL20,z_VOL20,TURN,z_TURN,ROE,z_ROE,GROW,z_GROW,next_return
2021-02-26,000072,0.026873,-0.439103,21.677023,-0.271370,0.055186,-0.534113,0.028976,0.558217,-0.180042,0.673541,-0.035725,0.356482,0.145350,0.001621,0.130818,0.064411,0.239946
2021-02-26,000073,0.008347,-0.933689,22.900483,1.158884,0.469090,1.751547,-0.040084,-0.865250,-0.859820,-1.517007,-0.035886,0.350665,0.081459,-1.220226,0.202729,1.116128,0.184632
2021-02-26,000074,0.032511,-0.288595,21.285381,-0.729208,0.048224,-0.572556,0.009691,0.160709,-0.242812,0.471266,-0.040497,0.183649,0.084137,-1.169015,0.105951,-0.299282,0.077149
2021-02-26,000075,0.018931,-0.651120,22.448058,0.629989,0.092552,-0.327768,0.041568,0.817762,-0.948996,-1.804371,-0.029025,0.599103,0.110054,-0.673390,0.063471,-0.920564,-0.006532
2021-02-26,000076,0.096017,0.602072,20.335600,-1.413885,-0.227397,-0.965790,-0.014433,-0.454312,-0.189322,0.912877,-0.037122,0.466138,0.114847,-0.575909,0.003328,-2.350097,0.340311
2021-02-26,000077,0.025791,-1.272733,21.718449,0.202697,0.078058,0.720991,-0.018981,-0.548060,-0.163227,0.996968,-0.054274,-0.155005,0.137023,-0.151823,0.130581,-0.488979,-0.021475
2021-02-26,000078,0.104646,0.832427,21.689092,0.168379,-0.139765,-0.481865,-0.051259,-1.213365,-0.401370,0.229565,-0.029426,0.744876,0.169978,0.478407,0.153718,-0.150604,-0.062073
2021-02-26,000079,0.100525,0.722409,21.935046,0.455905,-0.274212,-1.224312,0.040738,0.682872,-0.404814,0.218466,-0.052472,-0.089728,0.174233,0.559788,0.227445,0.927685,0.031847
2021-02-26,000080,0.151956,2.095449,21.760167,0.251467,0.386624,2.424954,-0.107724,-2.377213,-0.270864,0.650114,-0.027261,0.823258,0.134126,-0.207218,0.303106,2.034247,0.072001
2021-02-26,000081,0.014911,-1.563206,22.339627,0.928869,-0.274838,-1.227767,0.001565,-0.124557,-1.239546,-2.471409,-0.041883,0.293751,0.133581,-0.217640,0.145710,-0.267715,0.068660
2021-02-26,000082,0.025990,-1.267431,22.277868,0.856672,-0.106519,-0.298277,-0.022356,-0.617612,-0.310336,0.522917,-0.025874,0.873489,0.099173,-0.875651,0.123650,-0.590345,-0.029486
2021-02-26,000083,0.092399,0.505471,21.661304,0.135893,-0.219031,-0.919591,0.050154,0.876967,-0.153611,1.027954,-0.029739,0.733543,0.165895,0.400331,0.173446,0.137931,0.090561
2021-02-26,000084,0.045890,-0.736156,21.479417,-0.076737,0.014159,0.368131,0.060312,1.086334,-0.424844,0.153924,-0.030563,0.703668,0.117067,-0.533444,0.299901,1.987377,-0.057377
2021-02-26,000085,0.041938,-0.841660,20.283509,-1.474781,0.133701,1.028265,-0.023450,-0.640157,-0.089533,1.234445,-0.074965,-0.904294,0.066491,-1.500664,0.120316,-0.639110,0.134125
2021-02-26,000086,0.034907,-1.029388,21.108287,-0.510596,-0.181766,-0.713806,0.055184,0.980637,-1.127885,-2.111588,-0.023146,0.972294,0.135312,-0.184536,0.195114,0.454823,0.069979
2021-02-26,000087,0.019444,-1.442177,22.315672,0.900865,0.058074,0.610641,-0.053100,-1.251312,-0.312017,0.517501,-0.061924,-0.432038,0.145344,0.007312,0.149067,-0.218618,0.042337
2021-02-26,000088,0.069399,-0.108541,20.909172,-0.743366,0.094286,0.810610,0.027962,0.419532,-0.171329,0.970860,-0.044967,0.182040,0.100607,-0.848235,0.184111,0.293906,0.065960
2021-02-26,000089,0.031855,-1.110849,22.552157,1.177322,0.178263,1.274344,0.027754,0.415253,-0.558127,-0.275574,-0.082827,-1.189030,0.163042,0.345777,0.155345,-0.126810,0.103654
2021-02-26,000090,0.041080,-0.864567,21.356472,-0.220462,-0.185661,-0.735313,-0.034630,-0.870602,-0.319801,0.492417,-0.027906,0.799916,0.161839,0.322762,0.025011,-2.032977,0.100035
2021-02-26,000091,0.141835,1.825248,21.155012,-0.455973,-0.181310,-0.711284,0.000340,-0.149803,-0.503519,-0.099605,-0.067750,-0.643029,0.186360,0.791706,0.144781,-0.281310,-0.004437
2021-02-26,000092,0.051750,-0.579725,21.482616,-0.072997,0.412441,2.567523,0.001117,-0.133793,-0.127952,1.110640,-0.016353,1.218307,0.176631,0.605638,0.225948,0.905792,-0.072777
2021-02-26,000093,0.165865,2.466770,21.242522,-0.353673,-0.092174,-0.219060,0.059420,1.067954,-0.317938,0.498421,-0.034602,0.557422,0.177438,0.621075,0.209927,0.671473,0.160427
2021-02-26,000094,0.018906,-1.456541,21.522496,-0.026376,-0.136602,-0.464402,0.064449,1.171619,-0.846581,-1.205103,-0.061422,-0.413864,0.116919,-0.536290,0.256328,1.350102,0.134048
2021-02-26,000095,0.095422,0.586181,21.515686,-0.034337,0.164004,1.195604,0.073921,1.366842,-0.494649,-0.071022,-0.075820,-0.935273,0.201738,1.085782,0.113245,-0.742525,0.133183
2021-02-26,000096,0.070481,-0.079662,22.391706,0.989751,-0.272820,-1.216621,0.027770,0.415587,-1.824791,-3.790008,-0.187606,-3.476207,0.158846,0.265525,0.052330,-1.633434,-0.081657
2021-02-26,000097,0.142032,1.830518,20.997072,-0.640609,-0.188690,-0.752038,0.052856,0.932658,-0.444137,0.091753,-0.050439,-0.016129,0.137655,-0.139724,0.174129,0.147924,-0.054475
2021-02-26,000098,0.141047,1.804227,20.436321,-1.296141,-0.201340,-0.821897,0.010769,0.065163,-0.557353,-0.273081,-0.043884,0.221279,0.172682,0.530127,0.174628,0.155219,0.050367
2021-02-26,000099,0.049786,-0.632151,21.201023,-0.402185,-0.003320,0.271608,-0.020593,-0.581284,-0.427550,0.145204,-0.060269,-0.372087,0.124918,-0.383303,0.182291,0.267283,0.141735
2021-02-26,000100,0.062753,-0.285985,22.960172,1.654300,-0.146788,-0.520649,-0.017589,-0.519348,-0.310197,0.523365,-0.048981,0.036705,0.152293,0.140207,0.176922,0.188760,0.063985
2021-02-26,000101,0.057165,0.317810,23.315682,1.135086,0.039186,-0.288142,0.094850,1.708673,-0.924039,-1.340835,-0.070118,-0.262081,0.192607,0.899008,0.196328,0.736487,0.132584
2021-02-26,000102,0.012030,-0.887166,24.101092,2.053248,0.403150,1.721741,0.026109,0.291786,-0.751556,-0.785019,-0.064940,-0.074572,0.219553,1.414310,0.201655,0.814398,0.000648
2021-02-26,000103,0.056500,0.300052,21.721240,-0.728855,0.016793,-0.411797,0.056957,0.927633,-0.478390,0.095245,-0.034851,1.015077,0.225790,1.533601,0.146919,0.013862,-0.022697
2021-02-26,000104,0.054014,0.233682,22.950912,0.708661,-0.180628,-1.501998,0.043171,0.643459,-0.201586,0.987231,-0.078205,-0.554959,0.150654,0.096703,0.195046,0.717744,0.153128
2021-02-26,000105,0.068969,0.632932,22.680252,0.392253,-0.018619,-0.607353,-0.017470,-0.606464,-0.270755,0.764335,-0.079892,-0.616042,0.153650,0.153990,0.179623,0.492170,0.046971
2021-02-26,000106,0.030894,-0.383532,23.902848,1.821496,-0.012395,-0.572983,-0.027520,-0.813622,-1.509213,-3.226524,-0.030235,1.182249,0.203977,1.116440,0.184077,0.557309,0.164132
2021-02-26,000107,0.024355,-0.558126,22.094859,-0.292085,-0.022503,-0.628799,0.020276,0.171559,-0.509821,-0.006040,-0.032407,1.103611,0.116601,-0.554518,0.093354,-0.769535,0.199867
2021-02-26,000108,0.072150,0.717849,21.553932,-0.924441,0.002179,-0.492502,-0.056824,-1.417628,-0.242073,0.856764,-0.025449,1.355580,0.210729,1.245567,0.055875,-1.317679,-0.002198
2021-02-26,000109,0.021384,-0.637433,22.350337,0.006575,0.029217,-0.343194,0.034757,0.470042,-0.356645,0.487562,-0.014247,1.761273,0.148945,0.064031,0.265652,1.750373,0.120140
2021-02-26,000110,0.014390,-0.824141,22.755040,0.479682,-0.054863,-0.807499,0.110091,2.022815,-0.543212,-0.113640,-0.047366,0.561859,0.080854,-1.238138,0.082064,-0.934658,-0.006827
2021-02-26,000111,0.032210,-0.348416,21.508577,-0.977462,0.704397,3.290732,-0.013597,-0.526637,-0.102891,1.305270,-0.047477,0.557836,0.072971,-1.388902,0.163349,0.254159,0.047875
2021-02-26,000112,0.049545,0.114375,21.464633,-1.028834,-0.144787,-1.304073,0.029820,0.368283,-1.084585,-1.858186,-0.075277,-0.448917,0.211559,1.261439,0.160952,0.219105,0.012123
2021-02-26,000113,0.009562,-0.953038,21.887318,-0.534706,0.222908,0.726406,-0.064860,-1.583269,-0.846606,-1.091311,-0.020334,1.540830,0.070002,-1.445669,0.114520,-0.459985,0.211831
2021-02-26,000114,0.021860,-0.624713,23.258950,1.068765,0.129181,0.208830,-0.011576,-0.484973,-0.299880,0.670484,-0.116584,-1.944835,0.110510,-0.671003,0.051400,-1.383133,-0.070581
2021-02-26,000115,0.013659,-0.843665,22.042976,-0.352737,0.277528,1.028030,0.024871,0.266266,-0.858212,-1.128711,-0.057347,0.200418,0.120143,-0.486776,0.153717,0.113290,-0.095458
2021-02-26,000116,0.015422,-0.796589,23.139500,0.929125,0.294996,1.124490,-0.058459,-1.451329,-0.581620,-0.237407,-0.080833,-0.650100,0.091139,-1.041453,0.105209,-0.596160,0.475110
2021-02-26,000117,0.041471,-0.101166,22.263919,-0.094450,0.031007,-0.333309,0.045445,0.690329,-0.194179,1.011098,-0.158921,-3.009510,0.116501,-0.556437,0.105901,-0.586028,0.009704
2021-02-26,000118,0.084389,1.044593,22.396211,0.060203,-0.048931,-0.774740,-0.041733,-1.106578,-0.351637,0.503698,-0.062109,0.027966,0.193685,0.919617,0.292287,2.139917,0.048951
2021-02-26,000119,0.011323,-0.906034,22.036273,-0.360574,-0.012697,-0.574648,0.023680,0.241710,-0.219793,0.928558,-0.047718,0.549134,0.062643,-1.586408,0.129234,-0.244781,0.081895
2021-02-26,000120,0.123315,2.083789,22.426322,0.095403,0.101773,0.057474,0.133949,2.514578,-0.440763,0.216496,-0.074575,-0.423475,0.208891,1.210425,0.100030,-0.671896,0.039666
2021-02-26,000121,0.153798,2.897589,21.816287,-0.617742,-0.056953,-0.819037,0.006163,-0.119347,-0.376875,0.422372,-0.024259,1.398679,0.214179,1.311541,0.042185,-1.517897,0.203780
2021-02-26,000122,0.027548,-0.472866,22.670424,0.380764,0.133280,0.231465,-0.004322,-0.335465,-0.605001,-0.312753,-0.035470,0.992688,0.127007,-0.355516,0.177798,0.465474,0.121313
2021-02-26,000123,0.027705,-0.468690,20.738338,-1.877890,0.129278,0.209363,-0.012067,-0.495101,-0.253504,0.819927,-0.080377,-0.633614,0.087650,-1.108170,0.149939,0.058038,0.071342
2021-02-26,000124,0.061305,0.428339,22.062196,-0.330269,-0.042268,-0.737946,0.016039,0.084213,-0.422049,0.276799,-0.128063,-2.360522,0.168151,0.431320,0.193898,0.700942,0.038452
2021-02-26,000125,0.046556,0.034565,21.479702,-1.011218,0.381012,1.599487,-0.058925,-1.460934,-0.273780,0.754588,-0.097911,-1.268574,0.081541,-1.225002,0.108261,-0.551515,0.016163
2021-02-26,000126,0.143143,2.077231,20.878032,-1.330969,-0.368475,-2.417381,0.095113,2.067577,-0.473095,0.076618,-0.043897,0.506031,0.125685,-0.583483,0.011846,-2.264104,0.142893
2021-02-26,000127,0.109307,1.173904,21.548843,-0.546776,0.259470,1.050253,0.020680,0.533361,-0.225572,0.874247,-0.052662,0.188580,0.232517,1.459553,0.180069,0.196220,0.193598
2021-02-26,000128,0.081273,0.425501,21.686590,-0.385746,0.034692,-0.191012,-0.039868,-0.714654,-0.413471,0.268753,-0.043516,0.519825,0.239184,1.587040,0.235635,1.008882,0.217923
2021-02-26,000129,0.054614,-0.286199,21.378294,-0.746151,0.055093,-0.078357,-0.034768,-0.609546,-0.512252,-0.049564,-0.084238,-0.954925,0.198979,0.818170,0.187895,0.310674,-0.034105
2021-02-26,000130,0.013778,-1.376389,22.796361,0.911603,0.059609,-0.053416,-0.066643,-1.266557,-0.914557,-1.345971,-0.037737,0.729088,0.115973,-0.769222,0.214245,0.696049,0.116797
2021-02-26,000131,0.040056,-0.674868,22.711963,0.812939,-0.157986,-1.255021,0.058719,1.317409,-1.482481,-3.176072,-0.057410,0.016637,0.183780,0.527503,0.128356,-0.560104,0.138892
2021-02-26,000132,0.065089,-0.006548,22.305191,0.337414,0.093258,0.132399,-0.029468,-0.500288,-0.201298,0.952466,-0.064589,-0.243334,0.186973,0.588574,0.146823,-0.290021,0.072574
2021-02-26,000133,0.139130,1.970094,22.211094,0.227412,-0.179872,-1.375879,0.009562,0.304196,-0.355910,0.454239,-0.046488,0.412182,0.129812,-0.504577,0.098137,-1.002062,0.047190
2021-02-26,000134,0.064741,-0.015852,22.812415,0.930370,0.158861,0.494673,-0.012506,-0.150671,-1.102701,-1.952253,-0.046762,0.402276,0.175360,0.366485,0.108746,-0.846910,0.021755
2021-02-26,000135,0.027168,-1.018936,21.588985,-0.499849,-0.196730,-1.468973,0.010033,0.313903,-0.247127,0.804787,-0.092193,-1.242998,0.061931,-1.802715,0.233749,0.981295,0.181142
2021-02-26,000136,0.026215,-1.044373,21.192160,-0.963747,-0.073072,-0.786110,0.059710,1.337839,-0.686947,-0.612510,-0.150081,-3.190996,0.097630,-1.120005,0.149034,-0.257685,-0.212911
2021-02-26,000137,0.025055,-1.075347,22.836064,0.958016,-0.041847,-0.613675,0.032335,0.773590,-0.354906,0.457473,-0.033084,0.897588,0.154516,-0.032134,0.041720,-1.827185,0.021084
2021-02-26,000138,0.028839,-0.974318,22.195709,0.209426,-0.065274,-0.743046,-0.011202,-0.123805,-0.589031,-0.296979,-0.038234,0.711111,0.089475,-1.275963,0.218181,0.753619,0.113992
2021-02-26,000139,0.021534,-1.169324,22.004020,-0.014662,-0.011425,-0.445682,0.031662,0.759721,-0.249171,0.798200,-0.101199,-1.569146,0.089863,-1.268543,0.215769,0.718338,0.158804
2021-02-26,000140,0.139402,1.977366,20.760358,-1.468533,0.214915,0.804212,-0.023870,-0.384915,-0.297038,0.643950,-0.024623,1.204002,0.210535,1.039163,0.163175,-0.050869,0.217385
2021-02-26,000141,0.044489,-0.556504,22.955569,1.097720,0.078875,0.052974,0.086128,1.882367,-0.392085,0.337668,-0.177294,-3.190996,0.238044,1.565245,0.284122,1.718017,0.049277
2021-02-26,000142,0.132932,1.804626,21.493269,-0.611743,0.074428,0.028416,-0.161907,-2.968349,-0.255625,0.777403,-0.024986,1.190862,0.160074,0.074168,0.127778,-0.568553,-0.046560
2021-02-26,000143,0.015306,-1.335617,24.814227,3.175635,0.984882,3.412675,-0.110659,-2.173815,-4.021518,-3.711827,-0.048588,0.336143,0.211033,1.048683,0.188291,0.316460,0.277217
2021-02-26,000144,0.049568,-0.420927,23.249074,1.440835,0.327910,1.428192,-0.060450,-1.138902,-0.511994,-0.048734,-0.065156,-0.263856,0.238258,1.569337,0.186830,0.295096,0.151577
2021-02-26,000145,0.054312,-0.294260,22.318935,0.353481,0.106849,0.207451,-0.007541,-0.048342,-0.159155,1.088271,-0.036442,0.775989,0.085487,-1.352228,0.159968,-0.097776,-0.114774
2021-02-26,000146,0.100486,0.938413,20.976459,-1.215906,0.385513,1.746286,0.040231,0.936341,-0.230971,0.856847,-0.039336,0.671175,0.140684,-0.296649,0.160621,-0.088225,0.154728
2021-02-26,000147,0.071058,0.152802,21.539006,-0.558275,-0.097832,-0.922839,0.038859,0.908058,-0.282654,0.690303,-0.051085,0.245692,0.130663,-0.488292,0.132624,-0.497679,0.214413
2021-02-26,000148,0.020332,-1.201434,21.735387,-0.328701,-0.053265,-0.676732,-0.012674,-0.154132,-0.301687,0.628969,-0.035759,0.800710,0.074409,-1.564090,0.227791,0.894160,0.065406
2021-02-26,000149,0.150172,2.264882,21.452489,-0.659415,0.391740,1.780673,-0.084095,-1.626280,-0.263199,0.752994,-0.057034,0.030262,0.195959,0.760427,0.219084,0.766822,0.059545
2021-02-26,000150,0.015369,-1.333924,21.054755,-1.124376,0.049348,-0.110080,0.030021,0.725893,-0.270111,0.730721,-0.029757,1.018099,0.138080,-0.346448,0.145836,-0.304458,0.105879
2021-02-26,000151,0.026847,-0.792758,23.412582,1.545149,0.425235,1.975504,0.028678,0.944271,-0.561066,-0.606832,-0.054406,-0.264860,0.144479,-0.035244,0.318233,1.993064,0.333656
2021-02-26,000152,0.025613,-0.825690,23.255240,1.361213,-0.002206,-0.384904,0.058257,1.553945,-0.248927,0.399019,-0.043929,0.114552,0.087121,-1.132145,0.132958,-0.716639,-0.001978
2021-02-26,000153,0.029691,-0.716828,21.222204,-1.015454,-0.055726,-0.680450,0.005282,0.462039,-0.356713,0.051685,-0.030787,0.590475,0.092567,-1.028003,0.276269,1.379320,0.298640
2021-02-26,000154,0.060423,0.103626,22.354669,0.308425,0.129992,0.345117,-0.033267,-0.332545,-0.313280,0.191645,-0.114758,-2.450482,0.223279,1.471713,0.152137,-0.436141,0.334519
2021-02-26,000155,0.035788,-0.554052,20.516072,-1.840938,0.021355,-0.254794,0.013316,0.627623,-0.175629,0.635219,-0.016701,1.100602,0.068037,-1.497110,0.217821,0.524505,0.132585
2021-02-26,000156,0.028410,-0.751030,22.530548,0.514032,0.334950,1.476933,-0.073946,-1.171019,-0.320359,0.168835,-0.034210,0.466525,0.101913,-0.849259,0.203017,0.307994,-0.019352
2021-02-26,000157,0.098108,1.109692,20.778451,-1.534211,0.070923,0.018929,-0.061981,-0.924387,-0.147719,0.725158,-0.039367,0.279755,0.112571,-0.645451,0.133525,-0.708346,0.134039
2021-02-26,000158,0.111166,1.458305,21.835515,-0.298479,0.077700,0.056351,0.072262,1.842625,-0.525742,-0.493003,-0.036788,0.373131,0.148236,0.036599,0.088384,-1.368557,0.248715
2021-02-26,000159,0.071557,0.400869,22.174975,0.098358,-0.110467,-0.982746,0.025906,0.887144,-0.555638,-0.589339,-0.047698,-0.021961,0.165560,0.367912,0.184385,0.035491,0.083295
2021-02-26,000160,0.069970,0.358508,22.330820,0.280545,0.070387,0.015970,-0.068658,-1.062020,-0.260223,0.362619,-0.042421,0.169157,0.148792,0.047244,0.109390,-1.061326,0.099457
2021-02-26,000161,0.101086,1.189202,20.104900,-2.321608,0.050518,-0.093755,-0.021182,-0.083435,-0.136543,0.761172,-0.087882,-1.477190,0.075141,-1.361256,0.037044,-2.119405,0.201524
2021-02-26,000162,0.052097,-0.118644,22.443160,0.411872,-0.231448,-1.650823,-0.060170,-0.887069,-0.166670,0.664088,-0.025568,0.779484,0.103860,-0.812030,0.280876,1.446697,-0.113334
2021-02-26,000163,0.019153,-0.998158,21.815091,-0.322355,-0.216081,-1.565964,-0.011491,0.116298,-0.478447,-0.340594,-0.032943,0.512401,0.211846,1.253075,0.188829,0.100481,0.229401
2021-02-26,000164,0.009921,-1.244620,21.739266,-0.410996,0.196016,0.709714,0.066536,1.724600,-1.000741,-2.023659,-0.092543,-1.645972,0.174766,0.543963,0.282239,1.466641,0.121798
2021-02-26,000165,0.068881,0.329425,22.834891,0.869815,0.237826,0.940599,0.016104,0.685087,-0.404640,-0.102758,-0.031820,0.553046,0.176847,0.583757,0.164155,-0.260383,0.107843
2021-02-26,000166,0.050890,-0.150872,21.670732,-0.491114,0.254339,1.031786,-0.043127,-0.535780,-0.340279,0.104642,-0.043068,0.145730,0.180637,0.656232,0.293955,1.637988,0.271557
2021-02-26,000167,0.104451,1.279016,22.550892,0.537813,0.066897,-0.003303,-0.079871,-1.293146,-0.264108,0.350099,-0.051901,-0.174175,0.197323,0.975332,0.331377,2.185288,0.291107
2021-02-26,000168,0.029043,-0.734133,23.004258,1.067809,-0.027052,-0.522111,0.032424,1.021486,-0.375927,-0.010232,-0.045880,0.043874,0.070460,-1.450779,0.269285,1.277179,0.024060
2021-02-26,000169,0.062162,0.150052,21.584656,-0.591738,-0.015803,-0.459992,-0.121102,-2.143005,-0.233077,0.450096,-0.036066,0.399285,0.125990,-0.388831,0.025868,-2.282872,0.149305
2021-02-26,000170,0.064957,0.224659,23.201331,1.298192,0.157375,0.496330,0.017009,0.703742,-0.471374,-0.317803,-0.052980,-0.213233,0.157115,0.206407,0.102272,-1.165428,0.289652
2021-02-26,000171,0.108280,1.381238,21.422798,-0.780955,-0.173406,-1.330303,-0.057276,-0.827414,-0.572328,-0.643123,-0.017860,1.058600,0.120922,-0.485738,0.182467,0.007446,-0.051574
2021-02-26,000172,0.080080,0.628392,22.086363,-0.005231,0.192268,0.689018,0.009636,0.551770,-0.222560,0.483986,-0.102814,-2.017936,0.212006,1.256140,0.170936,-0.161205,-0.225767
2021-02-26,000173,0.017437,-1.043953,22.923907,0.973877,0.292445,1.242213,-0.065324,-0.993305,-0.672307,-0.965298,-0.036426,0.386246,0.146863,0.010351,0.129674,-0.764673,-0.144694
2021-02-26,000174,0.037506,-0.508180,23.186303,1.280624,-0.032728,-0.553455,-0.018648,-0.031205,-0.264284,0.349532,-0.028559,0.671169,0.198353,0.995038,0.037769,-2.108810,0.176071
2021-02-26,000175,0.050021,-0.174066,21.291331,-0.934643,-0.025921,-0.515862,-0.057707,-0.836300,-0.250222,0.394845,-0.029923,0.621776,0.213363,1.282084,0.236090,0.791690,0.433714
2021-02-26,000176,0.015454,-1.291965,22.014710,-0.181971,-0.069638,-0.919264,-0.003964,-0.414182,-0.337044,0.354387,-0.057559,-0.231444,0.150862,0.014699,0.251683,1.706655,0.370962
2021-02-26,000177,0.241528,3.026864,21.083000,-1.271162,-0.117594,-1.184084,0.038195,0.454803,-0.372500,0.240134,-0.075934,-0.896901,0.223719,1.408005,0.132427,-0.037494,0.235875
2021-02-26,000178,0.095624,0.848304,23.074102,1.056483,-0.013621,-0.609924,0.009253,-0.141756,-0.150330,0.956063,-0.039875,0.408975,0.165682,0.298112,0.088992,-0.672748,0.151190
2021-02-26,000179,0.023520,-1.076634,23.747932,1.844206,0.186484,0.495094,0.003192,-0.266677,-0.662652,-0.694867,-0.057183,-0.217848,0.213049,1.203953,0.210134,1.098994,0.170682
2021-02-26,000180,,,,,,,,,,,-0.019342,1.152554,0.121306,-0.550528,0.072365,-0.915920,
2021-02-26,000181,0.112981,1.311671,22.079543,-0.106180,-0.145486,-1.338112,0.017961,0.037737,-0.320321,0.408278,-0.022344,1.043849,0.149787,-0.005867,0.083250,-0.756717,0.116446
2021-02-26,000182,0.061484,-0.063127,24.532013,2.760815,0.056185,-0.224447,-0.014976,-0.641151,-1.200169,-2.426984,-0.045144,0.218149,0.155654,0.106331,0.097642,-0.546232,0.264971
2021-02-26,000183,0.057459,-0.170580,21.522006,-0.757954,0.097473,0.003553,-0.004906,-0.433587,-0.133133,1.011480,-0.066644,-0.560471,0.078896,-1.361571,0.076689,-0.852684,0.280259
2021-02-26,000184,0.022933,-1.092310,23.055740,1.035017,0.331740,1.297223,-0.032444,-1.001217,-0.347016,0.322255,-0.039868,0.409228,0.131739,-0.351007,0.177567,0.622689,0.087549
2021-02-26,000185,0.061462,-0.063702,23.673759,1.757496,0.052331,-0.245727,0.004885,-0.231791,-0.310535,0.439813,-0.037469,0.496075,0.225121,1.434805,0.154400,0.283863,0.152358
2021-02-26,000186,0.129991,1.765798,22.013767,-0.183074,-0.094463,-1.056354,0.037441,0.439270,-0.169545,0.894145,-0.048223,0.106654,0.173550,0.448568,0.118249,-0.244848,0.078627
2021-02-26,000187,0.134058,1.874378,21.268855,-1.053893,-0.211873,-1.704710,-0.043668,-1.232556,-0.098665,1.122551,-0.062249,-0.401312,0.091951,-1.111913,0.109349,-0.375021,0.021287
2021-02-26,000188,0.050166,-0.365263,21.737083,-0.506523,0.216212,0.659256,0.041836,0.529856,-1.069121,-2.004689,-0.041979,0.332761,0.120994,-0.556501,0.156458,0.313967,0.189440
2021-02-26,000189,0.016496,-1.264154,22.350827,0.210957,0.113202,0.090417,0.033338,0.354684,-0.501173,-0.174508,-0.030921,0.733241,0.094489,-1.063388,0.090170,-0.655513,0.040287
2021-02-26,000190,0.077736,0.370764,20.496603,-1.956674,-0.305307,-2.220673,0.141804,2.590390,-0.672416,-0.726328,-0.056850,-0.205795,0.064468,-1.637494,0.095827,-0.572778,-0.158070
2021-02-26,000191,0.118955,1.471167,22.655321,0.566918,0.257986,0.889939,-0.050147,-1.366100,-0.139150,0.992091,-0.049089,0.075266,0.226943,1.469651,0.138728,0.054654,0.118667
2021-02-26,000192,0.033040,-0.822479,20.900273,-1.484774,0.101159,0.023911,0.000151,-0.329364,-0.153843,0.944743,-0.030054,0.764639,0.140677,-0.180080,0.100875,-0.498945,0.110309
2021-02-26,000193,0.032695,-0.831696,21.335657,-0.975800,0.538899,2.441194,0.096665,1.659995,-0.755363,-0.993623,-0.039490,0.422901,0.115356,-0.664316,0.157173,0.324430,0.162945
2021-02-26,000194,0.066673,0.075413,22.745425,0.672252,0.125047,0.155822,-0.030836,-0.968066,-0.460544,-0.043585,-0.051373,-0.007430,0.167726,0.337193,0.161076,0.381504,0.249399
2021-02-26,000195,0.008105,-1.488154,21.602726,-0.663590,0.031743,-0.359419,0.026871,0.221402,-0.167093,0.902045,-0.057384,-0.225102,0.061317,-1.697764,0.205137,1.025918,-0.189106
2021-02-26,000196,0.031490,-0.863872,21.269958,-1.052604,0.085222,-0.064097,-0.005971,-0.455550,-0.325438,0.391786,-0.043010,0.295439,0.110044,-0.765908,0.193879,0.861262,0.139883
2021-02-26,000197,0.059309,-0.121192,22.581252,0.480329,0.200034,0.569919,0.052847,0.756802,-1.064063,-1.988391,-0.149116,-3.433703,0.186546,0.697106,0.167331,0.472994,-0.054719
2021-02-26,000198,0.037329,-0.707983,22.881138,0.830904,0.286362,1.046636,0.084776,1.414940,-0.536178,-0.287309,-0.066538,-0.556618,0.174079,0.458680,0.178805,0.640794,0.000452
2021-02-26,000199,0.055771,-0.215647,21.978611,-0.224172,0.275776,0.988180,-0.007489,-0.486831,-0.504627,-0.185639,-0.040982,0.368858,0.236725,1.656724,0.069094,-0.963754,0.067671
2021-02-26,000200,0.052401,-0.305601,21.488599,-0.797007,0.326026,1.265667,-0.007693,-0.491049,-0.277535,0.546153,-0.053707,-0.091965,0.171664,0.412512,0.087465,-0.695070,0.231117
2021-03-31,000001,0.028033,-0.381078,23.195219,0.793649,0.350693,0.053153,-0.086973,-0.223205,-0.713201,0.112975,-0.076881,-0.518495,0.114347,-0.636662,0.212599,1.238766,0.075187
2021-03-31,000002,0.077108,1.033383,22.271544,-0.284812,0.487053,0.693882,-0.086232,-0.211949,-0.799384,-0.097786,-0.039090,0.767013,0.225320,1.485563,0.216730,1.298988,-0.099139
2021-03-31,000003,0.077553,1.046182,22.602019,0.101042,0.383615,0.207849,-0.039209,0.503103,-0.471446,0.704186,-0.155130,-3.180167,0.200633,1.013460,0.032713,-1.383081,-0.021260
2021-03-31,000004,0.012764,-0.821155,22.402656,-0.131729,0.531649,0.903429,-0.215243,-2.173733,-0.767805,-0.020561,-0.037331,0.826825,0.079906,-1.295307,0.179588,0.757633,-0.028338
2021-03-31,000005,0.012495,-0.828925,21.658001,-1.001171,0.615238,1.296196,-0.172366,-1.521722,-1.299821,-1.321608,-0.066716,-0.172692,0.239466,1.756103,0.078042,-0.722401,0.045602
2021-03-31,000006,0.025856,-0.443825,24.024883,1.762346,0.195459,-0.676258,-0.088241,-0.242493,-1.578454,-2.003007,-0.060726,0.031029,0.218256,1.350481,0.096596,-0.451984,-0.046729
2021-03-31,000007,0.008999,-0.929674,23.192880,0.790919,0.819403,2.255525,-0.061738,0.160530,-1.648068,-2.173247,-0.115394,-1.828524,0.111104,-0.698689,0.230689,1.502439,-0.180591
